"Cruise","Station","StationID","Latitude","Longitude","FishNum","Time","Station_Depth","Region","FL_mm","Species","preytype","count","preytype_validated","resolved_names","resolved_id_fromgnr","data_source","taxon_level_fromid","taxon_name_fromid","taxon_bins","name_match"
201402,97,"201402-97",39.03153167,-73.23715833,169,930,70,"MAB",288,"S. scombrus","Calanus_spp",30,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201402,180,"201402-180",41.09033333,-69.27266667,190,1153,58,"GoM",253,"S. scombrus","Calanus_spp",1,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201402,180,"201402-180",41.09033333,-69.27266667,191,1153,58,"GoM",265,"S. scombrus","Calanus_spp",45,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201402,70,"201402-70",40.50130833,-70.82712333,226,1410,78,"SNE",263,"S. scombrus","Calanus_spp",4,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201402,272,"201402-272",44.349245,-67.02154833,230,2114,137,"GoM",207,"S. scombrus","Calanus_spp",2,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201402,182,"201402-182",41.339215,-69.32830833,236,1521,79,"GoM",214,"S. scombrus","Calanus_spp",11,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201402,54,"201402-54",38.39969167,-73.94585333,356,1420,61,"MAB",221,"S. scombrus","Calanus_spp",173,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201402,54,"201402-54",38.39969167,-73.94585333,358,1420,61,"MAB",238,"S. scombrus","Calanus_spp",80,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201402,79,"201402-79",40.16070333,-71.56662167,420,1401,86,"SNE",252,"S. scombrus","Calanus_spp",20,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201402,85,"201402-85",39.98977667,-72.15890167,437,500,85,"SNE",205,"S. scombrus","Calanus_spp",3,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201404,113,"201404-113",40.94842,-71.05502,457,2221,50,"SNE",154,"P. triacanthus","Calanus_spp",1,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201404,446,"201404-446",42.53861,-70.457485,467,1119,95,"GoM",127,"S. scombrus","Calanus_spp",1,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201404,113,"201404-113",40.94842,-71.05502,473,2221,50,"SNE",135,"P. triacanthus","Calanus_spp",1,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201404,369,"201404-369",42.00832,-69.37580167,516,1141,212,"GoM",245,"A. pseudoharengus","Calanus_spp",1,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201404,369,"201404-369",42.00832,-69.37580167,518,1141,212,"GoM",240,"A. pseudoharengus","Calanus_spp",1,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201404,435,"201404-435",42.7965,-70.22783333,527,1100,64,"GoM",212,"S. scombrus","Calanus_spp",2,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201404,435,"201404-435",42.7965,-70.22783333,529,1100,64,"GoM",221,"S. scombrus","Calanus_spp",8,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201404,435,"201404-435",42.7965,-70.22783333,530,1100,64,"GoM",226,"S. scombrus","Calanus_spp",1,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201404,436,"201404-436",42.77871667,-70.20353,536,1217,114,"GoM",272,"S. scombrus","Calanus_spp",3,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201404,380,"201404-380",42.74768333,-68.61903833,543,2120,174,"GoM",240,"A. pseudoharengus","Calanus_spp",10,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201404,351,"201404-351",41.69820833,-69.12990833,547,1206,180,"GoM",220,"C. harengus","Calanus_spp",5,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201404,351,"201404-351",41.69820833,-69.12990833,549,1206,180,"GoM",217,"C. harengus","Calanus_spp",1,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201404,440,"201404-440",42.92657833,-70.497065,614,2013,104,"GoM",198,"S. scombrus","Calanus_spp",6,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201504,291,"201504-291",41.61666667,-68.07,669,2102,21.6,"GB",169,"S. scombrus","Calanus_spp",3,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201504,154,"201504-154",39.88333333,-71.8,698,2201,88.3,"SNE",135,"P. triacanthus","Calanus_spp",1,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201504,136,"201504-136",39.53666667,-72.81666667,706,639,37.2,"SNE",86,"P. triacanthus","Calanus_spp",1,"Calanus","Calanus",85263,"ITIS","Genus","Calanus","Calanus",TRUE
201302,124,"201302-124",39.5307,-72.89284333,37,1709,60,"SNE",235,"C. harengus","P P C",24,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201302,124,"201302-124",39.5307,-72.89284333,40,1709,60,"SNE",226,"C. harengus","P P C",80,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201302,70,"201302-70",37.25421167,-75.07228833,53,1946,36,"MAB",213,"C. harengus","P P C",5,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201302,211,"201302-211",41.45427833,-69.28315,69,1600,94,"GoM",142,"C. harengus","P P C",64,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201302,211,"201302-211",41.45427833,-69.28315,70,1600,94,"GoM",177,"C. harengus","P P C",440,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201302,122,"201302-122",39.64571167,-73.17230667,72,1305,43,"SNE",199,"C. harengus","P P C",320,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201302,122,"201302-122",39.64571167,-73.17230667,74,1305,43,"SNE",177,"C. harengus","P P C",303,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201302,208,"201302-208",41.096055,-68.971155,76,715,91,"GoM",142,"C. harengus","P P C",1,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201302,211,"201302-211",41.45427833,-69.28315,80,1600,94,"GoM",221,"C. harengus","P P C",30,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201302,125,"201302-125",39.62600333,-72.76459167,82,1910,69,"SNE",224,"C. harengus","P P C",120,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201302,121,"201302-121",39.67124333,-73.29145833,86,1112,42,"SNE",180,"C. harengus","P P C",73,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201302,121,"201302-121",39.67124333,-73.29145833,87,1112,42,"SNE",170,"C. harengus","P P C",210,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201302,3,"201302-3",38.41109833,-73.431095,131,1325,118,"MAB",98,"P. triacanthus","P P C",8,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201302,24,"201302-24",36.63787167,-74.93928833,18,1229,30,"MAB",277,"S. scombrus","P P C",17,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201302,24,"201302-24",36.63787167,-74.93928833,20,1229,30,"MAB",288,"S. scombrus","P P C",93,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201302,80,"201302-80",38.17644167,-74.72408333,32,1946,34,"MAB",295,"S. scombrus","P P C",2,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201302,218,"201302-218",41.90631,-69.80113,33,1014,101,"GoM",195,"S. scombrus","P P C",38,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201302,218,"201302-218",41.90631,-69.80113,36,1014,101,"GoM",215,"S. scombrus","P P C",12,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201302,75,"201302-75",37.66702333,-75.16793333,61,545,25,"MAB",256,"S. scombrus","P P C",1110,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201302,75,"201302-75",37.66702333,-75.16793333,62,545,25,"MAB",255,"S. scombrus","P P C",5,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201302,122,"201302-122",39.64571167,-73.17230667,93,1305,43,"SNE",220,"S. scombrus","P P C",8,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,116,"201402-116",39.689,-73.642,347,1801,35,"MAB",205,"A. aestivalis","P P C",3540,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,116,"201402-116",39.689,-73.642,348,1801,35,"MAB",205,"A. aestivalis","P P C",3180,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,127,"201402-127",40.120195,-73.54423167,354,1707,42,"SNE",220,"A. aestivalis","P P C",3100,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,127,"201402-127",40.120195,-73.54423167,355,1707,42,"SNE",224,"A. aestivalis","P P C",1620,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,70,"201402-70",40.50130833,-70.82712333,369,1410,78,"SNE",200,"A. aestivalis","P P C",240,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,57,"201402-57",38.587985,-74.28988167,384,2005,45,"MAB",194,"A. aestivalis","P P C",1060,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,57,"201402-57",38.587985,-74.28988167,385,2005,45,"MAB",187,"A. aestivalis","P P C",1100,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,56,"201402-56",38.334775,-74.07386667,387,1740,63,"MAB",215,"A. aestivalis","P P C",607,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,56,"201402-56",38.334775,-74.07386667,389,1740,63,"MAB",222,"A. aestivalis","P P C",710,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,118,"201402-118",39.86297833,-73.70465667,406,2252,32,"MAB",215,"A. aestivalis","P P C",12800,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,118,"201402-118",39.86297833,-73.70465667,407,2252,32,"MAB",195,"A. aestivalis","P P C",5850,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,189,"201402-189",42.15814667,-69.96183333,325,2004,140,"GoM",164,"A. pseudoharengus","P P C",198,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,68,"201402-68",40.85757833,-70.94011167,337,904,55,"SNE",206,"A. pseudoharengus","P P C",80,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,118,"201402-118",39.86297833,-73.70465667,340,2252,32,"MAB",235,"A. pseudoharengus","P P C",7980,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,118,"201402-118",39.86297833,-73.70465667,341,2252,32,"MAB",232,"A. pseudoharengus","P P C",4840,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,64,"201402-64",41.20531667,-71.22919833,366,2306,48,"SNE",93,"A. pseudoharengus","P P C",525,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,64,"201402-64",41.20531667,-71.22919833,367,2306,48,"SNE",100,"A. pseudoharengus","P P C",1240,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,69,"201402-69",40.65411667,-70.75713333,403,1156,64,"SNE",218,"A. pseudoharengus","P P C",13,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,116,"201402-116",39.689,-73.642,447,1801,35,"MAB",241,"A. pseudoharengus","P P C",1040,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,116,"201402-116",39.689,-73.642,448,1801,35,"MAB",221,"A. pseudoharengus","P P C",840,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,67,"201402-67",40.69278333,-71.26446333,452,553,61,"SNE",250,"A. pseudoharengus","P P C",1,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,187,"201402-187",41.71176833,-69.735145,189,705,81,"GoM",205,"C. harengus","P P C",36,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,189,"201402-189",42.15814667,-69.96183333,196,2004,140,"GoM",227,"C. harengus","P P C",42,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,66,"201402-66",40.88478167,-71.18050333,218,335,54,"SNE",215,"C. harengus","P P C",330,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,66,"201402-66",40.88478167,-71.18050333,219,335,54,"SNE",225,"C. harengus","P P C",61,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,64,"201402-64",41.20531667,-71.22919833,220,2306,48,"SNE",180,"C. harengus","P P C",378,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,64,"201402-64",41.20531667,-71.22919833,221,2306,48,"SNE",180,"C. harengus","P P C",412,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,114,"201402-114",39.24038,-73.72974833,224,1300,43,"MAB",243,"C. harengus","P P C",570,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,114,"201402-114",39.24038,-73.72974833,225,1300,43,"MAB",238,"C. harengus","P P C",785,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,64,"201402-64",41.20531667,-71.22919833,237,2306,48,"SNE",133,"C. harengus","P P C",50,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,192,"201402-192",41.72865167,-68.36175833,270,849,86,"GB",207,"C. harengus","P P C",65,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,192,"201402-192",41.72865167,-68.36175833,271,849,86,"GB",214,"C. harengus","P P C",61,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,57,"201402-57",38.587985,-74.28988167,376,2005,45,"MAB",202,"C. harengus","P P C",980,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,58,"201402-58",38.8625,-74.45793667,378,2242,25,"MAB",224,"C. harengus","P P C",1780,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,58,"201402-58",38.8625,-74.45793667,379,2242,25,"MAB",208,"C. harengus","P P C",1100,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,45,"201402-45",38.11966667,-74.52333333,423,1431,41,"MAB",217,"C. harengus","P P C",530,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,45,"201402-45",38.11966667,-74.52333333,424,1431,41,"MAB",234,"C. harengus","P P C",210,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,180,"201402-180",41.09033333,-69.27266667,441,1153,58,"GoM",191,"C. harengus","P P C",1060,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,180,"201402-180",41.09033333,-69.27266667,443,1153,58,"GoM",217,"C. harengus","P P C",1130,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,97,"201402-97",39.03153167,-73.23715833,168,930,70,"MAB",280,"S. scombrus","P P C",5220,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,97,"201402-97",39.03153167,-73.23715833,169,930,70,"MAB",288,"S. scombrus","P P C",105,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,180,"201402-180",41.09033333,-69.27266667,190,1153,58,"GoM",253,"S. scombrus","P P C",2,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,180,"201402-180",41.09033333,-69.27266667,191,1153,58,"GoM",265,"S. scombrus","P P C",117,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,255,"201402-255",42.55021333,-67.00852833,212,342,315,"GoM",278,"S. scombrus","P P C",87450,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,272,"201402-272",44.349245,-67.02154833,230,2114,137,"GoM",207,"S. scombrus","P P C",1,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,182,"201402-182",41.339215,-69.32830833,236,1521,79,"GoM",214,"S. scombrus","P P C",11,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,54,"201402-54",38.39969167,-73.94585333,356,1420,61,"MAB",221,"S. scombrus","P P C",220,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,79,"201402-79",40.16070333,-71.56662167,419,1401,86,"SNE",283,"S. scombrus","P P C",20,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,79,"201402-79",40.16070333,-71.56662167,420,1401,86,"SNE",252,"S. scombrus","P P C",83,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,78,"201402-78",40.21830833,-71.45676333,427,1213,87,"SNE",271,"S. scombrus","P P C",3,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,85,"201402-85",39.98977667,-72.15890167,437,500,85,"SNE",205,"S. scombrus","P P C",2,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201402,85,"201402-85",39.98977667,-72.15890167,439,500,85,"SNE",210,"S. scombrus","P P C",10,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201404,446,"201404-446",42.53861,-70.457485,467,1119,95,"GoM",127,"S. scombrus","P P C",4,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201404,113,"201404-113",40.94842,-71.05502,473,2221,50,"SNE",135,"P. triacanthus","P P C",1,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201404,412,"201404-412",42.04766667,-67.18433333,511,730,53,"GB",281,"S. scombrus","P P C",30,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201404,440,"201404-440",42.92657833,-70.497065,614,2013,104,"GoM",198,"S. scombrus","P P C",223,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201504,365,"201504-365",42.09333333,-70.31166667,630,653,33.4,"GoM",271,"S. scombrus","P P C",2300,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201504,365,"201504-365",42.09333333,-70.31166667,631,653,33.4,"GoM",315,"S. scombrus","P P C",18,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201504,295,"201504-295",41.93333333,-67.81833333,642,720,32.3,"GB",160,"S. scombrus","P P C",18,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201504,387,"201504-387",42.95166667,-70.165,659,1603,80.4,"GoM",146,"S. scombrus","P P C",40,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
201504,387,"201504-387",42.95166667,-70.165,660,1603,80.4,"GoM",168,"S. scombrus","P P C",150,"Calanoida","Calanoida",85258,"ITIS","Order","Calanoida","Other Calanoids",TRUE
